,mm_lon,mm_lat,edge_id,pos,dev,type
524,-122.114067,47.65015,72,0.619,3.963,matched
525,-122.113869,47.650101,72,0.721,3.963,matched
526,-122.113678,47.650059,72,0.817,4.943,matched
527,-122.113457,47.650009,72,0.93,4.943,matched
528,-122.113251,47.64996,73,0.071,3.164,matched
529,-122.113052,47.649914,73,0.277,3.561,matched
530,-122.112854,47.649864,73,0.485,3.561,matched
531,-122.112656,47.649818,73,0.691,2.184,matched
532,-122.112465,47.649776,73,0.888,3.164,matched
533,-122.112267,47.649731,75,0.01,3.561,matched
534,-122.112091,47.649689,75,0.256,2.594,matched
535,-122.111893,47.649647,75,0.531,1.78,matched
536,-122.11171,47.649605,75,0.787,2.594,matched
537,-122.111542,47.649567,76,0.026,1.78,matched
538,-122.111359,47.649525,76,0.33,2.594,matched
539,-122.111191,47.649487,76,0.608,2.184,matched
540,-122.111008,47.649445,76,0.912,1.387,matched
541,-122.110825,47.649403,77,0.061,2.184,matched
542,-122.110657,47.649368,77,0.139,2.184,matched
543,-122.110466,47.649319,77,0.23,2.396,matched
544,-122.110298,47.649269,77,0.311,2.396,matched
545,-122.110138,47.649216,77,0.391,2.034,matched
546,-122.109985,47.649151,77,0.471,2.396,matched
547,-122.109818,47.649078,77,0.559,1.701,matched
548,-122.109657,47.649006,77,0.645,1.017,matched
549,-122.109489,47.648922,77,0.738,0.708,matched
550,-122.109352,47.648834,77,0.822,0.0,matched
551,-122.1092,47.648739,77,0.915,0.422,matched
552,-122.109077,47.648647,77,0.996,0.708,matched
553,-122.108925,47.648529,78,0.126,0.708,matched
554,-122.108818,47.648434,78,0.227,0.0,matched
555,-122.108696,47.648319,78,0.345,0.708,matched
556,-122.108604,47.648212,78,0.448,0.708,matched
557,-122.108513,47.648098,78,0.558,1.212,matched
558,-122.108421,47.647976,78,0.672,1.902,matched
559,-122.10836,47.647858,78,0.778,2.425,matched
560,-122.108292,47.647728,78,0.893,1.756,matched
561,-122.108238,47.647614,78,0.994,1.756,matched
562,-122.108208,47.647495,79,0.156,1.756,matched
563,-122.10817,47.647381,79,0.319,2.873,matched
564,-122.108131,47.647251,79,0.502,1.137,matched
565,-122.108109,47.647133,79,0.668,1.705,matched
566,-122.108078,47.647015,79,0.834,2.312,matched
567,-122.108055,47.646896,79,0.0,2.873,matched
568,-122.108032,47.646778,80,0.166,2.312,matched
569,-122.108009,47.646664,80,0.326,1.756,matched
570,-122.107986,47.646545,80,0.492,2.873,matched
571,-122.107971,47.646446,80,0.631,2.873,matched
572,-122.107948,47.646328,80,0.796,2.312,matched
573,-122.107925,47.646229,80,0.936,1.756,matched
574,-122.107903,47.646114,81,0.901,2.873,matched
575,-122.10788,47.646,83,0.033,1.137,matched
576,-122.107857,47.645863,83,0.228,1.756,matched
577,-122.107834,47.645748,83,0.391,1.137,matched
578,-122.107803,47.64563,83,0.56,1.756,matched
579,-122.10778,47.645496,83,0.75,2.312,matched
580,-122.107758,47.645382,83,0.913,1.705,matched
581,-122.107727,47.645248,84,0.181,0.568,matched
582,-122.107704,47.645115,84,0.514,1.705,matched
583,-122.107681,47.645,84,0.8,1.137,matched
584,-122.107658,47.644867,85,0.093,1.705,matched
585,-122.107628,47.644745,85,0.307,2.312,matched
586,-122.107574,47.64463,85,0.516,0.708,matched
587,-122.107483,47.644516,85,0.74,0.0,matched
588,-122.107384,47.644417,85,0.947,0.0,matched
589,-122.107254,47.644329,86,0.131,1.701,matched
590,-122.107101,47.64423,86,0.332,1.701,matched
591,-122.106972,47.644146,86,0.503,1.701,matched
592,-122.106842,47.644058,86,0.677,1.017,matched
593,-122.10672,47.643978,86,0.838,1.701,matched
594,-122.10659,47.64389,87,0.035,1.017,matched
595,-122.106491,47.643837,87,0.372,0.708,interpolated
596,-122.106392,47.643776,87,0.729,1.017,matched
597,-122.106285,47.643711,88,0.014,1.701,matched
598,-122.106178,47.643642,88,0.066,1.017,matched
599,-122.106041,47.643555,88,0.132,0.708,matched
600,-122.105919,47.643478,88,0.19,1.701,matched
601,-122.105782,47.643391,88,0.255,1.416,matched
602,-122.105637,47.643295,88,0.326,1.701,matched
603,-122.105492,47.643204,88,0.395,0.708,matched
604,-122.105339,47.643105,88,0.469,0.708,matched
605,-122.105186,47.643009,88,0.541,1.416,matched
606,-122.105042,47.642914,88,0.612,2.399,matched
607,-122.104912,47.642834,88,0.673,2.399,matched
608,-122.104782,47.642746,88,0.737,1.701,matched
609,-122.104668,47.642677,88,0.79,1.701,matched
610,-122.104584,47.642624,88,0.83,1.416,interpolated
611,-122.104492,47.642567,88,0.874,2.399,matched
612,-122.104416,47.642513,88,0.912,1.701,interpolated
613,-122.10434,47.642467,88,0.947,3.101,matched
614,-122.104279,47.642426,88,0.978,1.017,interpolated
615,-122.104202,47.642376,89,0.201,1.416,matched
616,-122.104156,47.642342,89,0.532,1.017,interpolated
617,-122.104103,47.642307,89,0.89,1.416,matched
618,-122.10405,47.642273,90,0.044,1.416,interpolated
619,-122.104004,47.642242,90,0.099,1.416,matched
620,-122.103935,47.642197,90,0.181,1.701,interpolated
621,-122.103851,47.642143,90,0.28,1.701,matched
622,-122.103752,47.642078,90,0.398,1.701,matched
623,-122.103661,47.642025,90,0.502,1.017,interpolated
624,-122.103554,47.64196,90,0.625,1.701,matched
625,-122.103439,47.641888,90,0.759,0.708,matched
626,-122.103333,47.641819,90,0.885,0.422,matched
627,-122.103218,47.641747,91,0.016,1.701,matched
628,-122.103111,47.641678,91,0.119,1.387,matched
629,-122.102974,47.641586,91,0.254,0.708,matched
630,-122.102852,47.64151,91,0.37,1.701,matched
631,-122.102715,47.641418,91,0.504,0.0,matched
632,-122.10257,47.641323,91,0.646,1.416,matched
633,-122.102409,47.641235,91,0.79,0.708,matched
634,-122.102249,47.641148,91,0.934,2.034,matched
635,-122.102066,47.64106,92,0.055,1.701,matched
636,-122.101906,47.64098,92,0.139,1.387,matched
637,-122.101738,47.6409,92,0.226,2.034,matched
638,-122.10157,47.64082,92,0.313,2.396,matched
639,-122.101395,47.640736,92,0.404,2.712,matched
640,-122.101242,47.640663,92,0.483,1.387,matched
641,-122.101074,47.640587,92,0.569,2.712,matched
642,-122.100937,47.640518,92,0.641,2.396,matched
643,-122.1008,47.640453,92,0.712,2.396,matched
644,-122.100662,47.640388,92,0.783,3.052,matched
645,-122.100548,47.640335,92,0.842,2.396,matched
646,-122.100433,47.640282,92,0.901,2.034,matched
647,-122.100334,47.640232,92,0.953,2.034,interpolated
648,-122.100235,47.640186,93,0.001,2.396,matched
649,-122.100105,47.640125,93,0.013,3.726,matched
650,-122.099976,47.640057,93,0.026,3.052,matched
651,-122.099854,47.639999,93,0.038,2.034,matched
652,-122.099701,47.639927,93,0.053,3.726,matched
653,-122.099556,47.639858,93,0.067,3.726,matched
654,-122.099403,47.639782,93,0.082,2.034,matched
655,-122.099243,47.639702,93,0.098,2.712,matched
656,-122.099068,47.639614,93,0.115,2.034,matched
657,-122.0989,47.63953,93,0.131,2.034,matched
658,-122.098732,47.639446,93,0.148,1.701,matched
659,-122.098557,47.639359,93,0.165,1.017,matched
660,-122.098381,47.639267,93,0.183,2.034,matched
661,-122.098213,47.639187,93,0.199,2.712,matched
662,-122.09803,47.639084,93,0.218,2.712,matched
663,-122.097885,47.639,93,0.233,2.034,matched
664,-122.09771,47.638897,93,0.251,2.399,matched
665,-122.097549,47.638802,93,0.268,0.0,matched
666,-122.097374,47.638702,93,0.286,0.708,matched
667,-122.097206,47.638603,93,0.304,0.708,matched
668,-122.097046,47.638508,93,0.321,1.017,matched
669,-122.096878,47.638409,93,0.339,1.017,matched
670,-122.096718,47.638317,93,0.355,0.0,matched
671,-122.09655,47.638218,93,0.373,0.0,matched
672,-122.096375,47.638119,93,0.391,0.708,matched
673,-122.096207,47.63802,93,0.409,0.708,matched
674,-122.096039,47.63792,93,0.426,0.708,matched
675,-122.095879,47.637825,93,0.443,1.017,matched
676,-122.095711,47.637726,93,0.461,1.017,matched
677,-122.095535,47.637627,93,0.479,1.701,matched
678,-122.09536,47.637524,93,0.497,1.017,matched
679,-122.095184,47.637421,93,0.516,0.422,matched
680,-122.095001,47.63731,93,0.535,1.701,matched
681,-122.094826,47.637207,93,0.553,1.017,matched
682,-122.094658,47.637108,93,0.571,1.017,matched
683,-122.09449,47.636997,93,0.59,0.708,matched
684,-122.094315,47.636883,93,0.609,0.0,matched
685,-122.094154,47.636776,93,0.627,1.416,matched
686,-122.094002,47.63665,93,0.646,0.0,matched
687,-122.093849,47.636532,93,0.664,0.0,matched
688,-122.093712,47.63641,93,0.682,1.416,matched
689,-122.093567,47.636284,93,0.701,0.0,matched
690,-122.093422,47.636147,93,0.721,0.708,matched
691,-122.093292,47.636028,93,0.738,0.708,matched
692,-122.093147,47.635899,93,0.757,0.0,matched
693,-122.093025,47.63578,93,0.774,0.708,matched
694,-122.09288,47.635651,93,0.793,0.0,matched
695,-122.092743,47.635521,93,0.812,0.708,matched
696,-122.092598,47.635391,93,0.831,1.416,matched
697,-122.092468,47.635265,93,0.849,0.0,matched
698,-122.092323,47.635136,93,0.868,0.708,matched
699,-122.092186,47.635006,93,0.886,1.416,matched
700,-122.092041,47.634869,93,0.906,0.708,matched
701,-122.091919,47.63475,93,0.923,0.0,matched
702,-122.091766,47.634617,93,0.943,0.0,matched
703,-122.091629,47.634487,93,0.962,0.708,matched
704,-122.091492,47.634354,93,0.981,0.708,matched
705,-122.091354,47.634224,93,0.999,1.416,matched
706,-122.091217,47.634102,94,0.065,0.0,matched
707,-122.091072,47.633965,94,0.14,0.708,matched
708,-122.090935,47.633835,94,0.211,0.0,matched
709,-122.09079,47.633705,94,0.283,0.708,matched
710,-122.090652,47.633575,94,0.354,1.416,matched
711,-122.0905,47.633442,94,0.428,1.416,matched
712,-122.09037,47.633324,94,0.494,1.416,matched
713,-122.090225,47.633186,94,0.569,0.708,matched
714,-122.09008,47.633049,94,0.643,0.0,matched
715,-122.089943,47.632919,94,0.714,0.708,matched
716,-122.089798,47.632782,94,0.789,0.0,matched
717,-122.089661,47.632652,94,0.86,0.708,matched
718,-122.089531,47.632523,94,0.929,1.416,matched
719,-122.089401,47.632389,94,1.0,1.416,matched
720,-122.089287,47.632252,95,0.11,0.0,matched
721,-122.089165,47.632111,95,0.224,1.416,matched
722,-122.08905,47.631985,95,0.327,0.0,matched
723,-122.088943,47.631855,95,0.431,0.708,matched
724,-122.088844,47.631718,95,0.538,0.568,matched
725,-122.088753,47.631584,95,0.641,0.0,matched
726,-122.088661,47.631451,95,0.744,0.568,matched
727,-122.088577,47.631317,95,0.845,0.568,matched
728,-122.088493,47.63118,95,0.949,0.708,matched
729,-122.088417,47.631031,96,0.098,1.213,matched
730,-122.088333,47.630882,96,0.283,0.0,matched
731,-122.088264,47.630745,96,0.452,1.213,matched
732,-122.088188,47.630596,96,0.636,0.708,matched
733,-122.08812,47.630432,96,0.835,0.0,matched
734,-122.088066,47.630283,97,0.01,1.137,matched
735,-122.088013,47.630131,97,0.15,2.313,matched
736,-122.087959,47.629963,97,0.303,1.757,matched
737,-122.087929,47.629795,97,0.454,3.437,matched
738,-122.087898,47.629631,97,0.601,3.437,matched
739,-122.087875,47.629463,97,0.751,4.567,matched
740,-122.087852,47.62928,97,0.915,4.002,matched
741,-122.087845,47.629116,98,0.013,4.548,matched
742,-122.087845,47.628952,98,0.042,4.568,matched
743,-122.08786,47.628788,98,0.072,4.568,matched
744,-122.087875,47.62862,98,0.103,4.568,matched
745,-122.087898,47.628452,98,0.134,5.134,matched
746,-122.087929,47.628288,98,0.164,4.568,matched
747,-122.087967,47.628128,98,0.193,5.271,matched
748,-122.088028,47.62796,98,0.225,5.824,matched
749,-122.088081,47.6278,98,0.255,6.477,matched
750,-122.08815,47.627636,98,0.286,7.686,matched
751,-122.088219,47.627468,98,0.317,7.686,matched
752,-122.088295,47.627323,98,0.345,7.276,matched
753,-122.088387,47.627151,98,0.379,6.6,matched
754,-122.088478,47.62701,98,0.407,6.406,matched
755,-122.0886,47.626846,98,0.44,7.106,matched
756,-122.088722,47.626701,98,0.47,7.807,matched
757,-122.088844,47.626549,98,0.502,6.611,matched
758,-122.088974,47.626396,98,0.534,6.611,matched
759,-122.089104,47.626244,98,0.566,5.907,matched
760,-122.089226,47.626091,98,0.598,5.205,matched
761,-122.089355,47.625935,98,0.63,4.504,matched
762,-122.08947,47.625767,98,0.664,4.323,matched
763,-122.089584,47.625595,98,0.698,3.112,matched
764,-122.089668,47.625446,98,0.727,3.112,matched
765,-122.08976,47.625275,98,0.76,1.903,matched
766,-122.089851,47.625107,98,0.793,2.965,matched
767,-122.089935,47.624943,98,0.824,2.965,matched
768,-122.090019,47.624786,98,0.855,1.757,matched
769,-122.090103,47.624626,98,0.886,2.965,matched
770,-122.090187,47.624474,98,0.915,2.965,matched
771,-122.090263,47.624325,98,0.944,2.426,matched
772,-122.090355,47.624157,98,0.977,2.965,matched
773,-122.090439,47.623993,99,0.165,3.112,matched
774,-122.090538,47.623844,99,0.768,3.112,matched
775,-122.090637,47.623699,100,0.037,4.323,matched
776,-122.090752,47.623531,100,0.107,4.323,matched
777,-122.090858,47.623379,100,0.17,3.112,matched
778,-122.090973,47.623215,100,0.239,4.323,matched
779,-122.091087,47.623066,100,0.302,3.306,matched
780,-122.091209,47.622917,100,0.367,4.011,matched
781,-122.091347,47.622761,100,0.435,2.603,matched
782,-122.091469,47.622616,100,0.499,3.306,matched
783,-122.091614,47.622448,100,0.572,2.832,matched
784,-122.091774,47.622299,100,0.642,3.306,matched
785,-122.091927,47.622154,100,0.709,4.011,matched
786,-122.092079,47.622005,100,0.777,4.248,matched
787,-122.092239,47.621864,100,0.844,2.399,matched
788,-122.092415,47.621723,100,0.914,4.248,matched
789,-122.092583,47.621586,100,0.981,3.102,matched
790,-122.092751,47.621449,101,0.14,2.832,matched
791,-122.092918,47.621311,101,0.333,1.701,matched
792,-122.093102,47.621178,101,0.531,1.701,matched
793,-122.093292,47.621052,101,0.727,2.712,matched
794,-122.093498,47.620918,101,0.936,3.102,matched
795,-122.093681,47.620796,102,0.019,1.701,matched
796,-122.09388,47.620678,102,0.05,3.727,matched
797,-122.094086,47.62056,102,0.081,4.099,matched
798,-122.094284,47.620445,102,0.11,3.727,matched
799,-122.094498,47.620323,102,0.142,3.403,matched
800,-122.094688,47.620224,102,0.17,3.052,matched
801,-122.094917,47.620113,102,0.202,4.069,matched
802,-122.095131,47.620014,102,0.232,4.069,matched
803,-122.095337,47.619923,102,0.26,3.052,matched
804,-122.095573,47.619827,102,0.291,3.41,matched
805,-122.095795,47.619736,102,0.321,4.425,matched
806,-122.096039,47.61964,102,0.353,5.441,matched
807,-122.096237,47.619556,102,0.38,5.087,matched
808,-122.096474,47.619461,102,0.411,3.41,matched
809,-122.096687,47.619373,102,0.44,3.052,matched
810,-122.096924,47.619278,102,0.472,3.41,matched
811,-122.09713,47.619194,102,0.499,3.727,matched
812,-122.097343,47.619095,102,0.529,3.727,matched
813,-122.097572,47.61898,102,0.561,4.412,matched
814,-122.097755,47.618874,102,0.589,3.052,matched
815,-122.097969,47.618744,102,0.622,4.099,matched
816,-122.098152,47.618626,102,0.651,4.099,matched
817,-122.098335,47.618473,102,0.684,1.416,matched
818,-122.098495,47.61834,102,0.713,1.416,matched
819,-122.098656,47.618198,102,0.743,2.399,matched
820,-122.098824,47.618053,102,0.774,0.708,matched
821,-122.098976,47.617905,102,0.805,0.708,matched
822,-122.099129,47.617775,102,0.833,1.416,matched
823,-122.099289,47.617622,102,0.865,0.708,matched
824,-122.099442,47.617489,102,0.893,0.708,matched
825,-122.099609,47.617336,102,0.925,0.708,matched
826,-122.099754,47.617203,102,0.953,0.708,matched
827,-122.099907,47.617062,102,0.983,0.708,matched
828,-122.100067,47.616932,103,0.015,0.0,matched
829,-122.10025,47.616791,103,0.058,1.416,matched
830,-122.10041,47.616669,103,0.095,3.102,matched
831,-122.100578,47.616535,103,0.134,3.102,matched
832,-122.100746,47.616421,103,0.17,3.102,matched
833,-122.100937,47.616291,103,0.212,3.806,matched
834,-122.101135,47.616184,103,0.251,4.743,matched
835,-122.101318,47.616085,103,0.286,4.743,matched
836,-122.10154,47.615971,103,0.329,5.087,matched
837,-122.101746,47.615875,103,0.367,5.759,matched
838,-122.101936,47.615784,103,0.403,4.743,matched
839,-122.102158,47.615673,103,0.445,3.052,matched
840,-122.102364,47.615578,103,0.483,3.727,matched
841,-122.102562,47.615482,103,0.52,2.035,matched
842,-122.102776,47.615379,103,0.56,1.387,matched
843,-122.102982,47.61528,103,0.598,2.035,matched
844,-122.103195,47.615181,103,0.638,2.035,matched
845,-122.103401,47.615082,103,0.676,2.035,matched
846,-122.103592,47.614994,103,0.712,1.387,matched
847,-122.103798,47.614899,103,0.75,2.035,matched
848,-122.104012,47.614796,103,0.79,1.701,matched
849,-122.104218,47.6147,103,0.828,2.035,matched
850,-122.104416,47.614605,103,0.865,0.422,matched
851,-122.104622,47.614506,103,0.904,1.017,matched
852,-122.104843,47.614403,103,0.945,0.708,matched
853,-122.105042,47.614307,103,0.982,1.017,matched
854,-122.10524,47.614208,104,0.119,1.017,matched
855,-122.105453,47.614101,104,0.367,0.0,matched
856,-122.105667,47.613995,104,0.615,1.701,matched
857,-122.105865,47.613895,104,0.846,1.701,matched
858,-122.106056,47.613792,105,0.012,1.017,matched
859,-122.106255,47.613686,105,0.049,2.713,matched
860,-122.106461,47.613575,105,0.087,3.727,matched
861,-122.106659,47.613464,105,0.125,2.399,matched
862,-122.10685,47.613346,105,0.163,1.701,matched
863,-122.107033,47.613228,105,0.2,1.701,matched
864,-122.107231,47.61311,105,0.238,1.701,matched
865,-122.107414,47.612995,105,0.275,1.701,matched
866,-122.107597,47.612877,105,0.312,1.701,matched
867,-122.107773,47.612759,105,0.348,1.017,matched
868,-122.107956,47.612637,105,0.386,0.708,matched
869,-122.108131,47.612518,105,0.422,0.0,matched
870,-122.108299,47.612389,105,0.46,0.422,matched
871,-122.108459,47.612263,105,0.495,0.708,matched
872,-122.108635,47.612125,105,0.535,1.416,matched
873,-122.10878,47.612,105,0.569,0.0,matched
874,-122.108925,47.611847,105,0.609,0.708,matched
875,-122.109055,47.611687,105,0.648,2.603,matched
876,-122.109177,47.611534,105,0.686,3.306,matched
877,-122.109299,47.611385,105,0.723,3.306,matched
878,-122.109436,47.611225,105,0.763,1.416,matched
879,-122.10955,47.61108,105,0.798,1.213,matched
880,-122.10968,47.610928,105,0.836,1.903,matched
881,-122.10981,47.610771,105,0.875,0.708,matched
882,-122.109932,47.610619,105,0.913,1.213,matched
883,-122.110054,47.610474,105,0.949,1.903,matched
884,-122.110176,47.610325,105,0.986,1.903,matched
885,-122.110291,47.61018,106,0.626,3.112,matched
886,-122.11039,47.610023,107,0.165,1.903,matched
887,-122.110481,47.609867,107,0.414,0.0,matched
888,-122.110588,47.609726,107,0.65,1.416,matched
889,-122.110695,47.609585,107,0.885,0.569,matched
890,-122.110817,47.609432,108,0.037,0.0,matched
891,-122.110939,47.609287,108,0.102,0.708,matched
892,-122.111053,47.609146,108,0.164,1.213,matched
893,-122.111206,47.609005,108,0.232,0.708,matched
894,-122.111366,47.608875,108,0.297,1.416,matched
895,-122.111511,47.608749,108,0.359,2.832,matched
896,-122.111671,47.608612,108,0.426,2.124,matched
897,-122.111824,47.608479,108,0.492,2.124,matched
898,-122.111969,47.608356,108,0.552,1.416,matched
899,-122.112122,47.608227,108,0.616,2.124,matched
900,-122.112267,47.608109,108,0.676,1.416,matched
901,-122.112419,47.607979,108,0.74,2.124,matched
902,-122.112556,47.607853,108,0.8,0.708,matched
903,-122.112686,47.607735,108,0.857,0.0,matched
904,-122.112823,47.607613,108,0.917,0.708,matched
905,-122.112961,47.607479,108,0.98,0.708,matched
906,-122.11306,47.607342,109,0.823,1.903,matched
907,-122.113144,47.607212,110,0.454,1.758,matched
908,-122.113213,47.607075,110,1.0,4.07,matched
909,-122.113258,47.606911,111,0.047,4.627,matched
910,-122.113289,47.606747,111,0.094,4.569,matched
911,-122.113281,47.606606,111,0.135,5.136,matched
912,-122.113251,47.606445,111,0.181,6.383,matched
913,-122.113205,47.6063,111,0.223,7.03,matched
